lastName,fundingOrganization,programName,totalFunding,currency,researcherDesignation,firstName,otherFundingOrganization,Competitive,fundingStartDate,fundingEndDate,associate,department,title,fundingRole
Thabane,National Dairy Council (NDC) (USA),Discovery proposal,100000,United States dollar,Senior Scientist,Lehana,,TRUE,2018-01-01,2020-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Drug Safety and Effectiveness Network (DSEN),7000000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-09-01,2019-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),DSEN,96329,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-06-01,2013-05-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),DSEN,1373522,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-10-01,2020-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Health Sciences Foundation,Early Career Award,50000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-01-01,2015-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),eHealth Innovation,12381275,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-10-01,2019-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),eHealth Innovation Partnership,12831275,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-10-01,2019-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Emerging Team Grant,1447990,Canadian dollar,Senior Scientist,Lehana,,TRUE,2008-04-01,2013-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Foundation Grant,8439205,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-07-01,2022-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Global Alliance for Chronic Disease,GACD Scaling Up,2443142,Canadian dollar,Senior Scientist,Lehana,Global Alliance for Chronic Disease,TRUE,2019-01-01,2024-01-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,International Development Research Centre (IDRC),GHRI,1400000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2010-04-01,2014-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Global Alliance of Chronic Disease Primary and Secondary Prevention of Cancer Funding,1621387,Canadian dollar,Senior Scientist,Lehana,,TRUE,2021-03-01,2026-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),Grant in Aid,263229,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-07-01,2016-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Grant in Aid,298250,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-09-01,2020-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),Grant in Aid,300000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-07-01,2017-01-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),Grant in Aid,300000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-04-01,2022-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),Grant in Aid,300000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2021-04-01,2023-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),Grant-In-Aid,200000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-07-01,2020-07-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),Grant-In-Aid,298812,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-07-01,2019-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,GlaxoSmithKline,GSK,85475,Canadian dollar,Senior Scientist,Lehana,,TRUE,2010-09-01,2011-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Academic Health Sciences Organization,HAHSO,35000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-09-01,2016-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Physicians Services Incorporated Foundation (The) (PSI),Health Research Grant,194000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-10-01,2020-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,PSI Foundation,Health Research Grant,196322,Canadian dollar,Senior Scientist,Lehana,PSI Foundation,TRUE,2020-02-01,2022-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Physicians Services Incorporated Foundation (The) (PSI),Health Research Grant,200000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-08-01,2019-07-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,MOHTLC,Health System Research Fund (HSRF) Program Awards,2400000,Canadian dollar,Senior Scientist,Lehana,MOHTLC,TRUE,2017-04-01,2021-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Ministry of Health and Long-Term Care,Health System Research Fund Program Award,2385000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-04-01,2020-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Ministry of Health and Long-Term Care,Health System Research Funds,200000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-04-01,2018-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Ministry of Health and Long-Term Care,Health System Research Funds,743083,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-06-01,2019-05-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Ministry of Health and Long-Term Care,Health System Research Funds,2765400,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Ministry of Health and Long-Term Care,Health System Research Funds,2865815,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Ministry of Health and Long-Term Care,Health System Research Funds,2957598,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Ministry of Health and Long-Term Care,Health System Research Funds,2998436,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Ministry of Health and Long-Term Care,Heath System Research Funds,2169535,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Health Sciences Foundation,HHSC,139626,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-05-01,2014-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Academic Health Sciences Organization,HHSC,193843,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-04-01,2014-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Academic Health Sciences Organization,HHSC,223231,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-03-01,2014-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Health Sciences Foundation,HHSF,50000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-02-01,2014-01-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),HIV,4555000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),HSFC,42288,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-03-01,2015-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),HSFC,131048,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-07-01,2017-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),HSFC,299250,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-09-01,2016-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),HSFC,336517,Canadian dollar,Senior Scientist,Lehana,,TRUE,2009-10-01,2012-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Industry Partnered Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-01-01,2020-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Academic Health Sciences Organization,Innovation Fund,192018,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-07-01,2021-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Academic Health Sciences Organization,Innovation grant,157027,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-04-01,2018-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Cancer Society,Innovation grant,191528,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-05-01,2022-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Cancer Society Research Institute (CCSRI),Innovation grant,199998,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-08-01,2022-07-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Social Sciences and Humanities Research Council of Canada (SSHRC),Insight Development Grant,74990,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-06-01,2021-05-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Social Sciences and Humanities Research Council of Canada (SSHRC),Insight grant,270890,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-05-01,2022-11-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Social Sciences and Humanities Research Council of Canada (SSHRC),Insight grant,400000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-05-01,2024-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Social Sciences and Humanities Research Council of Canada (SSHRC),Insight grant,400000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-04-01,2024-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Institute of Circulatory and Respiratory Health Emerging Network,4350500,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-10-01,2018-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Population Health Research Institute (PHRI),INTERNAL FUNDING PROGRAM,50217,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-01-01,2020-01-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,European Union,Joint Programming Initiative,391000,Euro,Senior Scientist,Lehana,,TRUE,2016-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis,50000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-06-01,2016-05-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-03-01,2015-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis,400000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-03-01,2017-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis Grant,48000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-03-01,2013-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-03-01,2015-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-03-01,2015-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis Grant,134502,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-03-01,2015-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge Synthesis Grant: Suicide Prevention,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-04-01,2012-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge to Action,200000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-03-01,2017-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge to Action,200000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-03-01,2017-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge to Action,200000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-03-01,2017-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge to Action,200000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-06-01,2018-05-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Knowledge to Action,449510,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,McMaster University,Labarge Optimal Aging Initiative,81500,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-10-01,2017-10-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,MRC,Methodology Research,317665,Pound sterling,Senior Scientist,Lehana,MRC,TRUE,2018-09-01,2020-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Minister of Health and Long-Term Care,MHLT,3265903,Canadian dollar,Senior Scientist,Lehana,Minister of Health and Long-Term Care,TRUE,2013-04-01,2016-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Pediatric Oncology Group of Ontario (POGO),N/A,15000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,"Labarge Optimal Initiative, through McMaster University",N/A,75000,Canadian dollar,Senior Scientist,Lehana,"Labarge Optimal Initiative, through McMaster University",TRUE,2016-01-01,2016-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Brain and Behavior Research Foundation,N/A,99987,United States dollar,Senior Scientist,Lehana,,TRUE,2016-09-01,2018-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Foundation for AIDS Research (The) (CANFAR),N/A,130000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-08-01,2018-10-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Social Sciences and Humanities Research Council of Canada (SSHRC),N/A,300000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-03-01,2018-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,International Development Research Centre (IDRC),N/A,506100,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-11-01,2019-10-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario SPOR Support Unit,N/A,999845,Canadian dollar,Senior Scientist,Lehana,Ontario SPOR Support Unit,TRUE,2016-03-01,2018-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,National Health and Medical Research Council of Australia,NA,1400000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-03-01,2019-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,National Cancer Institute of Canada (NCIC),NCIC,250000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-07-01,2016-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Health Sciences Foundation,New Investigator Fund,25000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-07-01,2021-12-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Health Sciences Foundation,New Investigator Fund,44384,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-01-01,2019-01-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Hamilton Health Sciences Foundation,New Investigator Fund,45000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-06-01,2020-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Sick Kids Foundation (SKF),New Investigator Grant,189996,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-11-01,2020-11-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Sick Kids Foundation (SKF),New Investigators Research Grant,296426,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-11-01,2022-11-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,National Institutes of Health (NIH) (USA),NIAMS,514000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2021-07-01,2024-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,National Institutes of Health (NIH) (USA),NIH,655308,United States dollar,Senior Scientist,Lehana,,TRUE,2015-04-01,2020-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,National Institutes of Health (NIH) (USA),NIH,6427693,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-07-01,2017-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Ministry of Health and Long-Term Care,Nursing Research Fund,600000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2009-09-01,2012-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Nutrition and Metabolism,160000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2008-09-01,2010-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Ontario Mental Health Foundation,OMHF,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-03-01,2015-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Breast Cancer Foundation (CBCF),Ontario Region,425556,Canadian dollar,Senior Scientist,Lehana,,TRUE,2009-06-01,2012-05-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2017-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2019-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2021-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Physicians Services Incorporated Foundation (The) (PSI),Operating,313283,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating,454295,Canadian dollar,Senior Scientist,Lehana,,TRUE,2008-04-01,2011-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Anesthesiologists' Society,Operating Grant,19963,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-06-01,2021-05-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,48940,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2015-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,63911,Canadian dollar,Senior Scientist,Lehana,,TRUE,2011-10-01,2013-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,65562,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-07-01,2013-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,74746,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-03-01,2021-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-06-01,2013-05-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2016-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,100000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-03-01,2020-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,131436,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2015-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,141480,Canadian dollar,Senior Scientist,Lehana,,TRUE,2012-04-01,2014-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,170000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2015-03-01,2018-08-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,174972,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-06-01,2021-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,176729,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-03-01,2016-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,190000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2016-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,198510,Canadian dollar,Senior Scientist,Lehana,,TRUE,2019-06-01,2021-06-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,223231,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-03-01,2015-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,224816,Canadian dollar,Senior Scientist,Lehana,,TRUE,2017-10-01,2020-10-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,230210,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2016-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,242210,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2017-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,242580,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2017-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,244430,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2016-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,245560,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2014-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,245569,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-10-01,2017-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,249184,Canadian dollar,Senior Scientist,Lehana,,TRUE,2009-04-01,2012-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,262549,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-10-01,2015-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,288980,Canadian dollar,Senior Scientist,Lehana,,TRUE,2011-10-01,2014-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Heart and Stroke Foundation of Canada (HSFC),Operating Grant,299046,Canadian dollar,Senior Scientist,Lehana,,TRUE,2018-07-01,2021-07-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,299270,Canadian dollar,Senior Scientist,Lehana,,TRUE,2008-10-01,2011-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Diabetes Association,Operating Grant,299821,Canadian dollar,Senior Scientist,Lehana,,TRUE,2016-03-01,2019-02-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,327000,Canadian dollar,Senior Scientist,Lehana,,TRUE,2020-05-01,2021-04-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,347735,Canadian dollar,Senior Scientist,Lehana,,TRUE,2011-04-01,2013-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,370980,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,379077,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-04-01,2015-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,404652,Canadian dollar,Senior Scientist,Lehana,,TRUE,2014-04-01,2018-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,462078,Canadian dollar,Senior Scientist,Lehana,,TRUE,2013-04-01,2017-03-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
Thabane,Canadian Institutes of Health Research (CIHR),Operating Grant,467247,Canadian dollar,Senior Scientist,Lehana,,TRUE,2009-10-01,2012-09-01,TRUE,Internal - Investigator,Associate Scientist (Statistics),
